CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
128,35041.0,ESF SITIO COQUEIRO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.86555
129,2714078.0,PSF IBIRANGA II,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
130,2429101.0,UNIDADE DE SAUDE DA FAMILIA IBIRANGA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.2798
131,2429020.0,UNIDADE DE SAUDE ENGENHO JARDIM,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
132,2352338.0,USF III TANQUE DE ANTAS,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,1.0,0,0,0.86555
133,2429128.0,UNIDADE DE SAUDE DA FAMILIA CARICE,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
134,3697894.0,USF IV URBANO,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,0,0,1,1,1.0,0,0,0.86555
135,35033.0,ESF ALTO DAS OLIVEIRAS,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,0.5,0,0,1,1,1.0,0,0,0.86555
136,2352354.0,USF I CARAMURU,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,0.86555
137,7344546.0,PSF BAIXIO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,1.0,0,0,0.86555
138,51772.0,Rosalia Cavalcanti Gomes,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
139,2635011.0,Maria da Silva Pereira,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
140,2713454.0,UBS-Batateira,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
141,2714353.0,UBS SAO ROQUE,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,1,0.71315
142,4042867.0,UBS- Dom Henrique Soares,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,1,1,1,1,1.0,0,1,0.70835
143,7942028.0,Custódia Maria da Conceição,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
144,2551659.0,Barra das Melancias - ESF Bernardino Coelho,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
145,2551675.0,Maria Dilurdes da Silva,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
146,89215.0,UBS- Eduardo Campos,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
147,3578119.0,UBS -Hilda Albuquerque,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.70835
148,2636743.0,PSF Jardim Guarani,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
149,2354357.0,UBS - João Pereira da Silva II,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.70835
150,2354373.0,UBS- Santa Luzia,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
151,2427370.0,UBS Frei Estevão,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
152,2427605.0,PSF de Sapucaia Centro Comunitário Sapucaia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
153,6453635.0,Bom Sucesso,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
154,5512387.0,PSF OZANAN,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.97315
155,6874053.0,PSF Centro,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
156,5512360.0,PSF Santa Ana,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
157,5739241.0,Três Cocos,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
158,5334128.0,Isabel Gomes,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
159,2630532.0,Dr. Orisvaldo Inácio da Silva,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.807275
160,5512379.0,PSF Nova Vida,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
161,2551667.0,Ana Coelho Nonato,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
162,6761135.0,USF Alto da Felicidade,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.434475
163,6240747.0,USF Forte Orange,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,0,0.0,0,0,1,1,0.0,0,0,0.434475
164,6485553.0,USF Rio Âmbar,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
165,2635003.0,José e Maria Rodrigues de Macedo,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
166,3665402.0,PSF AGROVILA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
167,3665372.0,PSF CENTRO,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
168,3665399.0,PSF CHA DE AREIAS,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
169,3665410.0,PSF CHA DE FOGO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
170,3665445.0,PSF CHA DE SAPE,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,1,0,0.93905
171,3525821.0,Vila Ferreira,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
172,2319403.0,Mandacaru,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
173,2319365.0,Baixa de Lama,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
174,2434377.0,USF Sossego,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
175,2319411.0,Santa Rita,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
176,2434334.0,USF Vila Velha,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
177,7374410.0,USF Baixa Verde Pelar,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.434475
178,6279902.0,USF Biquinha,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0.5,0,0.0,0,0,1,1,0.0,0,0,0.434475
179,6988873.0,USF Chiê,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.434475
180,2434385.0,USF Jaguaribe,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.434475
181,2712210.0,PSF AVEROMAR,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,1,0.71315
182,2714299.0,PSF BARRA DO SIRINHAEM,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
183,9886729.0,PSF PASCOAL ELIAS DOS SANTOS,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
184,2315181.0,PSF Santa Luzia,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.7525
185,7455747.0,USF VILA VINTÉM (GERALDO BATISTA),1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
186,2706776.0,Manoel Severino de Mendonça,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.7525
187,2346907.0,USF DO IMBÉ,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
188,3798119.0,Vila Maria Doralice,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.7525
189,2346931.0,USF ALEGRE,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0.5,1,1.0,1,1,1,0,1.0,1,1,0.910425
190,2315203.0,Vila Bom Jesus,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.7525
191,3815617.0,Vila Chã de Aldeia,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.7525
192,2346893.0,UBS RIACHO DO MEL,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.910425
193,6161235.0,UBS SANTA LUZIA,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,0.9331
194,2632810.0,UBS CANTINHO,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
195,6340504.0,UBS ALEXANDRE CORREIA DE OLIVEIRA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
196,6340490.0,UBS ELISETE PEIXOTO DA SILVA LIRA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,1,1.0,1,1,1,0,1.0,0,0,0.9331
197,5812879.0,UBS MARIA VIEIRA DE SOUZA DONA LICOTA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,0.9331
198,2632829.0,UBS ROBERVAL PEIXOTO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,0,0.9331
199,2632891.0,UBS RACHEL FRANÇA,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,0,0.9331
200,7486553.0,UBSF Jardim Petrópolis,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
201,9147179.0,PSF I,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.8757250000000001
202,420484.0,UBS FREI DAMIÃO,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
203,3374238.0,UBSF Imagel São Cristóvão,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
204,5617553.0,UBSF UNIVERSITARIO RODOVIARIA,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
205,7486227.0,UBSF JOSE FERNANDES FILHO LOTEAMENTO VERANEIO,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,1,1,1,1,0.0,0,0,0.8240000000000001
206,6304893.0,UBS ISABEL MARIA DA CONCEIÇÃO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
207,9424830.0,UBSF JK ALAIDE PAES DE LIRA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
208,2632918.0,UBS JOSÉ ALBERTO DE FREITAS SALGADO,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
209,2632853.0,UBS LUIZA FRAYJOL,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,0,0.9331
210,7431163.0,UBS ALISSON DORNELAS (VILA DOS PRAZERS),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,0,0.9331
211,3195104.0,UBSF MARTA XAVIER DA SILVA SAO MIGUEL,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,0,0.8240000000000001
212,7486243.0,UBSF ALTO DO SAO MIGUEL,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
213,2350378.0,USF I IBIRAJUBA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,1,1,1.1380249999999998
214,7451687.0,USF CARNIJÓ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,1.1380249999999998
215,2633728.0,UBSF SEVERIANO DE BRITO FREIRE CARAIBAS,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
216,2350394.0,USF II ALTO DO SÃO FRANCISCO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,1.1380249999999998
217,7446527.0,USF MUTIRÃO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,1.1380249999999998
218,2633841.0,UBSF ANEIDE FERNANDES DA SILVA CAIC,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
219,2633892.0,UBSF DR CARLOS H BRADLEY SAO GERALDO,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
220,5740576.0,UBSF VILA SAO JOSE SAO GERALDO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
221,7517939.0,UBSF PRACA DA BIBLIA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
222,2633884.0,UBSF DR JOAO PACHECO FREIRE FILHO BOA ESPERANCA,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
223,2500035.0,PSF II,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.8757250000000001
224,2635593.0,USF Miguel Nunes da Rocha,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,0.0,0,1,1.364075
225,2630540.0,Olivia Ramos de Oliveira,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,1.0,0,0,0.807275
226,2630559.0,Manoel Bezerra da Silva,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
227,7836635.0,Francisco Cavalcanti da Silva,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
228,2427354.0,Frei Jerônimo,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
229,3778703.0,USF ALBERT SABIN II,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,0.0,1,0,0.4550249999999999
230,2349051.0,USF MARANGUAPE II B,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,0,0.0,1,0,0.4550249999999999
231,2348837.0,USF NOSSA SENHORA APARECIDA,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,1.0,1,0,0.4550249999999999
232,3448894.0,USF SITIO FRAGOSO II,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,1,0,0.4550249999999999
233,2714205.0,José Nicolau Teixeira,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,0.5,1,1,1,0,1.0,1,1,0.95505
234,2348950.0,USF NOSSA SENHORA DOS PRAZERES I E II,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,1,0,0.4550249999999999
235,2350599.0,Luiz Cabral Pimente,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.95505
236,2349124.0,USF JOSE BORGES DE SOUZA I,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,0.0,1,0,0.4550249999999999
237,3933792.0,Madre de Deus,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0.0,1,0.5,1,1,1,1,0.0,1,1,0.772275
238,2714116.0,Nelson de Aquino Albuquer,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.95505
239,3933814.0,Nova Glória,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,0.5,1,0,1,0,0.0,1,1,0.772275
240,3003051.0,Luiz Távora Arruda,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.95505
241,2346915.0,UBS MANIÇOBA,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
242,3335909.0,USF RURAL II,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0.0,1,1.0,0,0,1,1,0.0,0,0,0.4550249999999999
243,7719272.0,ALAN ROBERTO,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.960575
244,2344130.0,Unidade de Saúde do Cruzeiro,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,0,1,0.634225
245,9800395.0,PSF LIVALDO BRITO DA SILVA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,1,1,0,1.0,0,1,0.71315
246,2714337.0,PSF OUTEIRO,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
247,2714272.0,PSF PORTO DE PEDRAS,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
248,2714345.0,PSF SANTO AMARO,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
249,961221.0,PSF AGROVILA,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
250,2631903.0,JOSE WELLINGTON ALVES RODRIGUES,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,1,0.960575
251,2343959.0,PSF do Riacho,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,0,1.0,0,0,0.99765
252,6375863.0,CAMPO GRANDE (MARIA CIDELIA DE JESUS),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.960575
253,2431904.0,PSF IBIRATINGA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
254,2704137.0,LAGOA DO BARRO (NAHOR GUEIROS),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.960575
255,2343932.0,UBS Planalto I,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,0.99765
256,2431890.0,PSF USINA TRAPICHE,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
257,6894666.0,ZILDA ARNS,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,1,0.960575
258,2343924.0,PSF da Liberdade,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,0,0,1,0,1.0,0,0,0.99765
259,2704153.0,ZUMBI,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,0,1.0,0,1,0.960575
260,6375855.0,GARCIA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.960575
